file	line	test	site	outcome	reason	detail
server/internal/handler/handler_test.go	1332	TestUpdateAutopilotCanSetAndClearProject	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	1344	TestUpdateAutopilotCanSetAndClearProject	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	1355	TestUpdateAutopilotCanSetAndClearProject	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $created.ID
server/internal/handler/handler_test.go	1372	TestCreateIssueRejectsNonexistentMemberAssignee	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1384	TestCreateIssueRejectsNonexistentAgentAssignee	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1395	TestCreateIssueRejectsAssigneeTypeWithoutID	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1404	TestCreateIssueRejectsAssigneeIDWithoutType	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	1415	TestCreateIssueRejectsUnknownAssigneeType	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	1426	TestCreateIssueAcceptsValidMemberAssignee	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	1432	TestCreateIssueAcceptsValidMemberAssignee	direct_handler	skipped	recorder_var_unresolved	recorder argument 'httptest.NewRecorder()' is not a plain variable
server/internal/handler/handler_test.go	1443	TestCreateIssueRejectsMalformedAssigneeID	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1454	TestCreateIssueRejectsMalformedAttachmentIDBeforeWrite	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1470	TestUpdateIssueRejectsMalformedAssigneeID	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1476	TestUpdateIssueRejectsMalformedAssigneeID	direct_handler	skipped	recorder_var_unresolved	recorder argument 'httptest.NewRecorder()' is not a plain variable
server/internal/handler/handler_test.go	1483	TestUpdateIssueRejectsMalformedAssigneeID	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $created.ID
server/internal/handler/handler_test.go	1492	TestUpdateIssueRejectsNonexistentMemberAssignee	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1498	TestUpdateIssueRejectsNonexistentMemberAssignee	direct_handler	skipped	recorder_var_unresolved	recorder argument 'httptest.NewRecorder()' is not a plain variable
server/internal/handler/handler_test.go	1506	TestUpdateIssueRejectsNonexistentMemberAssignee	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $created.ID
server/internal/handler/handler_test.go	1518	TestUpdateIssueAllowsExplicitUnassign	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	1524	TestUpdateIssueAllowsExplicitUnassign	direct_handler	skipped	recorder_var_unresolved	recorder argument 'httptest.NewRecorder()' is not a plain variable
server/internal/handler/handler_test.go	1532	TestUpdateIssueAllowsExplicitUnassign	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $created.ID
server/internal/handler/handler_test.go	1545	TestCommentCRUD	testutil.Call	skipped	no_status_assertion	no .Want(...) in the call chain
server/internal/handler/handler_test.go	1555	TestCommentCRUD	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $issue.ID
server/internal/handler/handler_test.go	1560	TestCommentCRUD	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $issue.ID
server/internal/handler/handler_test.go	1574	TestCommentCRUD	testutil.Call	skipped	no_status_assertion	no .Want(...) in the call chain
server/internal/handler/handler_test.go	1606	TestCommentWritePathsPreserveIssueIdentifiers	testutil.Call	skipped	no_status_assertion	no .Want(...) in the call chain
server/internal/handler/handler_test.go	1626	TestCommentWritePathsPreserveIssueIdentifiers	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	1639	TestCreateCommentRejectsMalformedParentID	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1648	TestCreateCommentRejectsMalformedParentID	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $issue.ID
server/internal/handler/handler_test.go	1652	TestCreateCommentRejectsMalformedParentID	testutil.Call	skipped	no_status_assertion	no .Want(...) in the call chain
server/internal/handler/handler_test.go	1658	TestGetChatSessionRejectsMalformedSessionID	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1667	TestCreateAutopilotRejectsMalformedAssigneeID	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1675	TestUpdateAutopilotRejectsMalformedID	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1683	TestUpdateAgentRejectsMalformedAgentID	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1691	TestCreateAgentRejectsMalformedRuntimeID	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1701	TestUpdateAgentRejectsMalformedRuntimeID	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1709	TestCreatePinRejectsMalformedItemID	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1717	TestUpdateWorkspaceRejectsMalformedID	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1725	TestUpdateMemberRejectsMalformedMemberID	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1731	TestRevokeInvitationRejectsMalformedInvitationID	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1737	TestGetMyInvitationRejectsMalformedID	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1745	TestAddReactionRejectsMalformedCommentID	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1753	TestUpdateCommentRejectsMalformedCommentID	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1759	TestMarkInboxReadRejectsMalformedItemID	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1765	TestRevokePersonalAccessTokenRejectsMalformedID	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1802	TestDaemonDeregisterRejectsMalformedRuntimeID	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1808	TestGetIssueGCCheckRejectsMalformedIssueID	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1834	TestBatchIssueGCCheckRejectsInvalidRequests	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/handler_test.go	1846	TestSetAgentSkillsRejectsMalformedSkillID	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1863	TestAddAgentSkillsPreservesExistingAssignments	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	1881	TestAddAgentSkillsAddsMultipleAndIsIdempotent	testutil.Call	skipped	no_status_assertion	no .Want(...) in the call chain
server/internal/handler/handler_test.go	1897	TestAddAgentSkillsRejectsMalformedSkillID	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1908	TestAddAgentSkillsRejectsCrossWorkspaceSkillID	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	1962	TestAgentCRUD	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1976	TestAgentCRUD	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	1995	TestUpdateAgentMcpConfigAbsentPreservesValue	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	2010	TestUpdateAgentMcpConfigNullClearsValue	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	2027	TestUpdateAgentMcpConfigObjectUpdatesValue	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	2050	TestUpdateAgentMcpConfigPreservesBoundaryEmptyArguments	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	2066	TestCreateAgentMcpConfigNullStoresSQLNull	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	2082	TestWorkspaceCRUD	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	2094	TestWorkspaceCRUD	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	2109	TestCreateWorkspaceUsesRequestedSlug	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	2130	TestCreateWorkspaceSlugConflictReturnsConflict	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	2144	TestCreateWorkspaceInvalidSlugReturnsBadRequest	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	2154	TestSendCode	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	2188	TestSendCodeDbError	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/handler_test.go	2216	TestSendCodeRateLimit	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	2227	TestSendCodeRateLimit	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	2257	TestVerifyCode	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	2274	TestVerifyCode	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	2319	TestVerifyCodeRejectsDevCodeUnlessExplicitlyConfigured	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	2344	TestVerifyCodeAcceptsConfiguredDevCodeOutsideProduction	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	2368	TestVerifyCodeRejectsConfiguredDevCodeInProduction	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	2390	TestVerifyCodeWrongCode	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 2398
server/internal/handler/handler_test.go	2398	TestVerifyCodeWrongCode	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	2420	TestVerifyCodeBruteForceProtection	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	2438	TestVerifyCodeBruteForceProtection	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	2450	TestVerifyCodeBruteForceProtection	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	2471	TestVerifyCodeNewUserHasNoWorkspace	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 2485
server/internal/handler/handler_test.go	2485	TestVerifyCodeNewUserHasNoWorkspace	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	2640	TestBacklogNoTriggerOnCreate	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	2660	TestBacklogNoTriggerOnCreate	direct_handler	skipped	recorder_var_unresolved	recorder argument 'httptest.NewRecorder()' is not a plain variable
server/internal/handler/handler_test.go	2685	TestBacklogToTodoTriggersAgent	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	2695	TestBacklogToTodoTriggersAgent	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $created.ID
server/internal/handler/handler_test.go	2714	TestBacklogToTodoTriggersAgent	direct_handler	skipped	recorder_var_unresolved	recorder argument 'httptest.NewRecorder()' is not a plain variable
server/internal/handler/handler_test.go	2742	TestBacklogToTodoByAgentTriggersDifferentAssignee	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	2756	TestBacklogToTodoByAgentTriggersDifferentAssignee	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $created.ID, $parentAgent, $parentTask
server/internal/handler/handler_test.go	2793	TestBacklogToTodoByAgentSameIssueDoesNotSelfTrigger	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	2808	TestBacklogToTodoByAgentSameIssueDoesNotSelfTrigger	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $created.ID, $selfAgent, $selfTask
server/internal/handler/handler_test.go	2841	TestBacklogToTodoByAgentSameAgentDifferentIssue	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	2856	TestBacklogToTodoByAgentSameAgentDifferentIssue	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	2871	TestBacklogToTodoByAgentSameAgentDifferentIssue	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $step1Task, $step2.ID
server/internal/handler/handler_test.go	2903	TestAssignIssueToSelfWithActiveTargetRunDoesNotDuplicate	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	2916	TestAssignIssueToSelfWithActiveTargetRunDoesNotDuplicate	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	2963	TestAssignDifferentIssueToSelfStillEnqueues	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	2991	TestBatchAssignFreshIssuesToSelfEnqueuesEach	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	3017	TestAssignActiveIssueToDifferentAgentStillEnqueues	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	3047	TestBatchBacklogToTodoByAgentTriggersAssignee	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	3062	TestBatchBacklogToTodoByAgentTriggersAssignee	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	3098	TestBacklogToTodoByAgentTriggersSquadLeader	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	3112	TestBacklogToTodoByAgentTriggersSquadLeader	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $created.ID, $driverAgent, $driverTask
server/internal/handler/handler_test.go	3133	TestDaemonRegisterMissingWorkspaceReturns404	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	3158	TestRootMentionOwnerRoutesMemberReplyButNotAgentReply	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	3203	TestRootMentionOwnerRoutesMemberReplyButNotAgentReply	direct_handler	skipped	request_var_unresolved	request argument 'r' is not traceable
server/internal/handler/handler_test.go	3277	TestMemberReplyToAgentRootDoesNotInheritParentMentions	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	3311	TestMemberReplyToAgentRootDoesNotInheritParentMentions	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	3334	TestMemberReplyToAgentRootDoesNotInheritParentMentions	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	3388	TestNestedMemberReplyUsesDirectParentForMentionInheritance	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/handler_test.go	3469	TestNestedMemberReplyUnderMemberSkipsAssigneeFallback	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/handler_test.go	3514	TestAgentExplicitMentionStillTriggers	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/handler_test.go	3550	TestAgentExplicitMentionStillTriggers	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	3574	TestCreateSkillSkipsSkillMdFile	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	3635	TestUpdateSkillSkipsSkillMdFile	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	3657	TestUpdateSkillSkipsSkillMdFile	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	3718	TestUpsertSkillFileRejectsSkillMd	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/handler_test.go	3735	TestUpsertSkillFileRejectsSkillMd	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/inbox_archive_test.go	35	TestArchivedInboxPageBeyond200	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/inbox_archive_test.go	61	TestArchivedInboxPageBeyond200	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/inbox_archive_test.go	66	TestArchivedInboxPageBeyond200	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/inbox_archive_test.go	93	TestArchivedInboxFiltersAndLookupUseLatestGroup	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/inbox_archive_test.go	113	TestArchivedInboxFiltersAndLookupUseLatestGroup	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/inbox_archive_test.go	125	TestArchivedInboxFiltersAndLookupUseLatestGroup	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/inbox_archive_test.go	133	TestArchivedInboxFiltersAndLookupUseLatestGroup	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/inbox_archive_test.go	144	TestArchivedInboxFiltersAndLookupUseLatestGroup	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/inbox_test.go	47	TestListInboxProjectsCurrentIssueStatusAndPriority	testutil.Call	skipped	no_status_assertion	no .Want(...) in the call chain
server/internal/handler/inbox_test.go	94	TestListArchivedInboxLimitsIssueGroupsNotRows	testutil.Call	skipped	no_status_assertion	no .Want(...) in the call chain
server/internal/handler/inbox_test.go	146	TestArchiveAllReadInboxUsesNewestIssueRow	testutil.Call	skipped	no_status_assertion	no .Want(...) in the call chain
server/internal/handler/inbox_test.go	193	TestArchiveCompletedInboxExpandsCustomTerminalStatuses	testutil.Call	skipped	no_status_assertion	no .Want(...) in the call chain
server/internal/handler/inbox_test.go	315	TestInboxListsShipCommentPreviewNotFullComment	testutil.Call	skipped	no_status_assertion	no .Want(...) in the call chain
server/internal/handler/inbox_test.go	334	TestInboxListsShipCommentPreviewNotFullComment	testutil.Call	skipped	no_status_assertion	no .Want(...) in the call chain
server/internal/handler/integrations_composio_test.go	184	TestComposio_ForbiddenWhenFlagDisabled	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/integrations_composio_test.go	199	TestComposio_ConnectInit	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/integrations_composio_test.go	213	TestComposio_ConnectInit	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/integrations_composio_test.go	220	TestComposio_ConnectInit	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/integrations_composio_test.go	230	TestComposio_ListToolkits	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/integrations_composio_test.go	265	TestComposio_ListToolkits_ResolverErrorIs502	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 269
server/internal/handler/integrations_composio_test.go	279	TestComposio_CallbackRedirects	direct_handler	skipped	no_status_assertion	no `bw.Code` comparison before line 286
server/internal/handler/integrations_composio_test.go	286	TestComposio_CallbackRedirects	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 296
server/internal/handler/integrations_composio_test.go	296	TestComposio_CallbackRedirects	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 303
server/internal/handler/integrations_composio_test.go	319	TestComposio_ListAndDelete	direct_handler	skipped	ambiguous_status	`w.Code` comparisons in the same block: [200, 204, 404]
server/internal/handler/invitation_test.go	175	TestCreateInvitation_BlocksWhilePending	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/invitation_test.go	186	TestCreateInvitation_BlocksWhilePending	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/invitation_test.go	219	TestCreateInvitation_BlocksWhenPurchasedCapacityIsFull	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/invitation_test.go	282	TestCreateInvitation_BlocksOvercommittedCapacityWithoutOfferingSingleSeatSemantics	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/invitation_test.go	331	TestCreateInvitation_MapsCloudCapacityRateLimitWithoutConsumingInvitationBudget	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/invitation_test.go	383	TestCreateInvitation_CompensatesCapacityWhenCommitRollsBack	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/invitation_test.go	428	TestCreateInvitation_AllowsAfterExpiry	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/invitation_test.go	482	TestCreateInvitation_RateLimitChecksEveryGateBeforeCapacityReservation	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/invitation_test.go	570	TestCreateInvitation_RateLimiterFailureReturnsServiceUnavailable	direct_handler	skipped	no_status_assertion	no `rec.Code` comparison before line 615
server/internal/handler/invitation_test.go	795	TestAcceptInvitation_AlreadyAcceptedIsIdempotentForExistingMember	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $invitationID, $userID
server/internal/handler/invitation_test.go	822	TestAcceptInvitation_AlreadyAcceptedWithoutMembershipStillFails	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $invitationID, $userID
server/internal/handler/invitation_test.go	848	TestDeclineInvitation_AlreadyAcceptedIsNoOp	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $invitationID, $userID
server/internal/handler/issue_agent_create_e2e_test.go	100	TestAgentCreateOriginator_E2E_CreateAssignSquad_PrivateWorkerTriggered	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_agent_create_e2e_test.go	149	TestAgentCreateOriginator_E2E_CreateAssignSquad_PrivateWorkerTriggered	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_agent_create_e2e_test.go	219	TestAgentCreateOriginator_E2E_UpdateAssignSquad_HandlerGateAdmitsPrivateLeader	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $creatorAID, $creatorTaskID
server/internal/handler/issue_agent_create_e2e_test.go	242	TestAgentCreateOriginator_E2E_UpdateAssignSquad_HandlerGateAdmitsPrivateLeader	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_agent_create_origin_test.go	51	TestCreateIssue_AgentCreate_StampsActingTaskOrigin	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/issue_agent_create_origin_test.go	61	TestCreateIssue_AgentCreate_StampsActingTaskOrigin	direct_handler	skipped	recorder_var_unresolved	recorder argument 'httptest.NewRecorder()' is not a plain variable
server/internal/handler/issue_agent_create_origin_test.go	107	TestCreateIssue_NoAgentCreateStampForMemberOrForgedAgent	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/issue_agent_create_origin_test.go	117	TestCreateIssue_NoAgentCreateStampForMemberOrForgedAgent	direct_handler	skipped	recorder_var_unresolved	recorder argument 'httptest.NewRecorder()' is not a plain variable
server/internal/handler/issue_assignee_types_test.go	73	TestListIssues_AssigneeTypesFilter	direct_handler	skipped	path_not_literal	path_not_literal
server/internal/handler/issue_assignee_types_test.go	128	TestListIssues_AssigneeTypesFilter	direct_handler	skipped	path_not_literal	path_not_literal
server/internal/handler/issue_autopilot_assignment_authority_test.go	166	?	testutil.Call	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/issue_autopilot_assignment_authority_test.go	229	?	testutil.Call	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/issue_autopilot_assignment_authority_test.go	242	TestCreateIssue_AutopilotRunAssignsPrivateAgent	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_autopilot_assignment_authority_test.go	265	TestCreateIssue_AutopilotRunAssignsPrivateAgent	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_autopilot_assignment_authority_test.go	277	TestCreateIssue_AutopilotRunAssignsPrivateAgent	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_autopilot_assignment_authority_test.go	296	TestCreateIssue_AutopilotRunAssignsPrivateAgent	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_autopilot_assignment_authority_test.go	311	TestCreateIssue_AutopilotRunAssignsPrivateAgent	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_autopilot_assignment_authority_test.go	320	TestCreateIssue_AutopilotRunAssignsPrivateAgent	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_autopilot_assignment_authority_test.go	340	TestCreateIssue_AutopilotRunAssignsPrivateAgent	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_autopilot_assignment_authority_test.go	436	TestUpdateIssue_AutopilotRunAssignsPrivateAgent	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_batch_test.go	62	TestBatchUpdateNoMutationReturnsZero	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/issue_batch_test.go	79	TestBatchUpdateNoMutationReturnsZero	direct_handler	skipped	no_status_assertion	no `gw.Code` comparison before line 88
server/internal/handler/issue_batch_test.go	103	TestBatchUpdateValidUpdatesPersistAndCount	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_batch_test.go	118	TestBatchUpdateValidUpdatesPersistAndCount	direct_handler	skipped	no_status_assertion	no `gw.Code` comparison before line 125
server/internal/handler/issue_batch_test.go	139	TestBatchUpdateStageOnly	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_batch_test.go	154	TestBatchUpdateStageOnly	direct_handler	skipped	no_status_assertion	no `gw.Code` comparison before line 160
server/internal/handler/issue_batch_test.go	172	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/issue_batch_test.go	186	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/issue_batch_test.go	220	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/issue_batch_test.go	246	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/issue_batch_test.go	284	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/issue_cancel_status_no_cancel_test.go	69	TestUpdateIssueCancelStatusDoesNotCancelActiveTasks	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/issue_cancel_status_no_cancel_test.go	110	TestBatchUpdateIssueCancelStatusDoesNotCancelActiveTasks	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_channel_media_merge_test.go	104	TestUpdateIssueMergesChannelMediaAppendedAfterEditorBase	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/issue_channel_media_merge_test.go	137	TestUpdateIssueMergesChannelMediaAppendedAfterEditorBase	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $created.ID
server/internal/handler/issue_channel_media_merge_test.go	157	TestUpdateIssueMergesChannelMediaAppendedAfterEditorBase	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_channel_media_merge_test.go	183	TestBatchUpdateIssuePreservesMarkedChannelMedia	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/issue_channel_media_merge_test.go	216	TestBatchUpdateIssuePreservesMarkedChannelMedia	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_child_done_batch_stage_test.go	232	TestBatchChildDonePreservesRepresentativeAndParentOrder	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/issue_child_done_cancelled_batch_review_test.go	23	TestBatchChildDoneNamedStageHistoricalCancellationStillWarns	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_child_done_test.go	29	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/issue_child_done_test.go	44	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/issue_child_done_test.go	70	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/issue_child_done_test.go	239	TestChildDoneSkippedWhenNoParent	direct_handler	skipped	body_unresolved	body_unresolved
